time,gFx,gFy,gFz,TgF
0.633794154,1.0310,-0.0955,0.1699,1.049
0.635628231,1.0296,-0.0926,0.1660,1.047
0.637362077,1.0298,-0.0882,0.1599,1.046
0.640205846,1.0284,-0.0853,0.1531,1.043
0.643361846,1.0279,-0.0813,0.1526,1.042
0.644824231,1.0273,-0.0769,0.1464,1.041
0.647281846,1.0273,-0.0738,0.1462,1.040
0.649743307,1.0223,-0.0713,0.1477,1.035
0.652584307,1.0177,-0.0647,0.1457,1.030
0.655620231,1.0156,-0.0671,0.1359,1.027
0.657800307,1.0125,-0.0662,0.1208,1.022
0.660009154,1.0130,-0.0620,0.1191,1.022
0.662582077,1.0115,-0.0508,0.1420,1.023
0.666217231,1.0119,-0.0461,0.1634,1.026
0.669090461,1.0125,-0.0454,0.1729,1.028
0.671048231,1.0119,-0.0426,0.1743,1.028
0.672974384,1.0166,-0.0405,0.1629,1.030
0.675900615,1.0210,-0.0410,0.1482,1.033
0.677706692,1.0228,-0.0452,0.1284,1.032
0.680434154,1.0205,-0.0503,0.1103,1.028
0.683238384,1.0196,-0.0530,0.1003,1.026
0.685439384,1.0179,-0.0545,0.0966,1.024
0.688523,1.0140,-0.0554,0.1001,1.020
0.690402769,1.0128,-0.0542,0.1089,1.020
0.692761461,1.0112,-0.0522,0.1245,1.020
0.695484538,1.0179,-0.0638,0.1331,1.028
0.701181154,1.0063,-0.0498,0.1636,1.021
0.701924307,0.9876,-0.0408,0.1653,1.002
0.703843,0.9788,-0.0361,0.1638,0.993
0.705331384,0.9760,-0.0323,0.1569,0.989
0.707639923,0.9727,-0.0303,0.1523,0.985
0.721528615,0.9704,-0.0303,0.1509,0.983
0.722387384,0.9714,-0.0279,0.1497,0.983
0.722878769,0.9707,-0.0281,0.1529,0.983
0.723240231,0.9709,-0.0281,0.1578,0.984
0.723575923,0.9702,-0.0266,0.1643,0.984
0.723916231,0.9709,-0.0256,0.1753,0.987
0.727664538,0.9680,-0.0261,0.1795,0.985
0.728079692,0.9614,-0.0259,0.1956,0.981
0.731544538,0.9350,-0.0237,0.2161,0.960
0.733270769,0.9292,-0.0186,0.2403,0.960
0.735766077,0.9360,-0.0122,0.2545,0.970
0.738906769,0.9424,-0.0017,0.2564,0.977
0.740473769,0.9399,0.0292,0.3126,0.991
0.743658769,0.9397,0.0534,0.3241,0.995
0.745647384,0.9483,0.0519,0.2564,0.984
0.748045461,0.9567,0.0481,0.1872,0.976
0.751041538,0.9614,0.0456,0.1198,0.970
0.753798692,0.9672,0.0375,0.0607,0.970
0.755966154,0.9707,0.0246,0.0206,0.971
0.758250154,0.9721,0.0155,-0.0098,0.972
0.760824923,0.9756,0.0055,-0.0279,0.976
0.763345461,0.9709,-0.0044,-0.0323,0.971
0.766188615,0.9678,-0.0132,-0.0277,0.968
0.768505461,0.9632,-0.0210,-0.0176,0.964
0.770862692,0.9629,-0.0315,-0.0044,0.963
0.773570769,0.9634,-0.0393,0.0111,0.964
0.776128538,0.9629,-0.0452,0.0287,0.964
0.778535384,0.9616,-0.0508,0.0453,0.964
0.780875384,0.9609,-0.0550,0.0558,0.964
0.783457769,0.9553,-0.0584,0.0644,0.959
0.786224,0.9495,-0.0603,0.0695,0.954
0.788281538,0.9467,-0.0601,0.0749,0.952
0.791133154,0.9453,-0.0587,0.0835,0.951
